constructorStandingsId,raceId,constructorId,points,position,positionText,wins
802,60.0,56,8.0,4,4,0
803,60.0,92,6.0,5,5,0
804,60.0,93,2.0,6,6,0
805,60.0,95,1.0,7,7,0
806,60.0,94,0.0,8,8,0
807,60.0,1,0.0,9,9,0
808,60.0,79,0.0,10,10,0
809,60.0,97,0.0,11,11,0
810,60.0,98,0.0,12,12,0
811,60.0,99,0.0,13,13,0
812,60.0,91,0.0,14,14,0
813,60.0,100,0.0,15,15,0
814,60.0,57,0.0,16,16,0
815,61.0,71,36.0,1,1,4
816,61.0,33,31.0,2,2,1
817,61.0,6,20.0,3,3,0
818,61.0,56,8.0,4,4,0
819,61.0,92,7.0,5,5,0
820,61.0,93,2.0,6,6,0
821,61.0,95,1.0,7,7,0
822,61.0,94,0.0,8,8,0
823,61.0,1,0.0,9,9,0
824,61.0,79,0.0,10,10,0
825,61.0,97,0.0,11,11,0
826,61.0,98,0.0,12,12,0
827,61.0,99,0.0,13,13,0
828,61.0,91,0.0,14,14,0
829,61.0,100,0.0,15,15,0
830,61.0,57,0.0,16,16,0
831,62.0,71,45.0,1,1,5
832,62.0,33,37.0,2,2,1
833,62.0,6,20.0,3,3,0
834,62.0,92,11.0,4,4,0
835,62.0,56,8.0,5,5,0
836,62.0,93,2.0,6,6,0
837,62.0,95,2.0,7,7,0
838,62.0,94,0.0,8,8,0
839,62.0,79,0.0,9,9,0
840,62.0,1,0.0,10,10,0
841,62.0,97,0.0,11,11,0
842,62.0,98,0.0,12,12,0
843,62.0,99,0.0,13,13,0
844,62.0,91,0.0,14,14,0
845,62.0,100,0.0,15,15,0
846,62.0,57,0.0,16,16,0
847,63.0,71,54.0,1,1,6
848,63.0,33,39.0,2,2,1
849,63.0,6,21.0,3,3,0
850,63.0,92,15.0,4,4,0
851,63.0,56,11.0,5,5,0
852,63.0,93,2.0,6,6,0
853,63.0,95,2.0,7,7,0
854,63.0,94,0.0,8,8,0
855,63.0,79,0.0,9,9,0
856,63.0,1,0.0,10,10,0
857,63.0,97,0.0,11,11,0
858,63.0,98,0.0,12,12,0
859,63.0,99,0.0,13,13,0
860,63.0,91,0.0,14,14,0
861,63.0,100,0.0,15,15,0
862,63.0,57,0.0,16,16,0
863,64.0,71,54.0,1,1,6
864,64.0,33,42.0,2,2,2
865,64.0,6,24.0,3,3,0
866,64.0,92,19.0,4,4,0
867,64.0,56,13.0,5,5,0
868,64.0,93,2.0,6,6,0
869,64.0,95,2.0,7,7,0
870,64.0,79,1.0,8,8,0
871,64.0,94,0.0,9,9,0
872,64.0,1,0.0,10,10,0
873,64.0,97,0.0,11,11,0
874,64.0,98,0.0,12,12,0
875,64.0,99,0.0,13,13,0
876,64.0,91,0.0,14,14,0
877,64.0,100,0.0,15,15,0
878,64.0,57,0.0,16,16,0
879,,71,54.0,1,1,6
880,,33,45.0,2,2,3
881,,6,26.0,3,3,0
882,,92,24.0,4,4,0
883,,56,14.0,5,5,0
884,,93,2.0,6,6,0
885,,95,2.0,7,7,0
886,,79,1.0,8,8,0
887,,94,0.0,9,9,0
888,,1,0.0,10,10,0
889,,97,0.0,11,11,0
890,,98,0.0,12,12,0
891,,99,0.0,13,13,0
892,,91,0.0,14,14,0
893,,100,0.0,15,15,0
894,,57,0.0,16,16,0
895,,71,54.0,1,1,6
896,,33,45.0,2,2,3
897,,92,27.0,3,3,0
898,,6,26.0,4,4,0
899,,56,14.0,5,5,0
900,,95,11.0,6,6,1
901,,93,5.0,7,7,0
902,,79,2.0,8,8,0
903,,94,0.0,9,9,0
904,,1,0.0,10,10,0
905,,97,0.0,11,11,0
906,,98,0.0,12,12,0
907,,99,0.0,13,13,0
908,,91,0.0,14,14,0
909,,100,0.0,15,15,0
910,,57,0.0,16,16,0
911,65.0,33,9.0,1,1,1
912,65.0,6,6.0,2,2,0
913,65.0,57,0.0,3,3,0
914,65.0,71,0.0,4,4,0
915,65.0,93,0.0,5,5,0
916,65.0,79,0.0,6,6,0
917,65.0,101,0.0,7,7,0
918,65.0,92,0.0,8,8,0
919,65.0,102,0.0,9,9,0
920,66.0,6,15.0,1,1,1
921,66.0,33,9.0,2,2,1
922,66.0,57,6.0,3,3,0
923,66.0,101,3.0,4,4,0
924,66.0,103,0.0,5,5,0
925,66.0,71,0.0,6,6,0
926,66.0,79,0.0,7,7,0
927,66.0,93,0.0,8,8,0
928,66.0,92,0.0,9,9,0
929,66.0,102,0.0,10,10,0
930,66.0,104,0.0,11,11,0
931,67.0,6,21.0,1,1,1
932,67.0,101,12.0,2,2,1
933,67.0,33,9.0,3,3,1
934,67.0,57,9.0,4,4,0
935,67.0,103,2.0,5,5,0
936,67.0,93,1.0,6,6,0
937,67.0,92,0.0,7,7,0
938,67.0,71,0.0,8,8,0
939,67.0,79,0.0,9,9,0
940,67.0,102,0.0,10,10,0
941,67.0,104,0.0,11,11,0
942,68.0,101,21.0,1,1,2
943,68.0,6,21.0,2,2,1
944,68.0,33,13.0,3,3,1
945,68.0,57,11.0,4,4,0
946,68.0,71,3.0,5,5,0
947,68.0,103,2.0,6,6,0
948,68.0,93,1.0,7,7,0
949,68.0,104,1.0,8,8,0
950,68.0,92,0.0,9,9,0
951,68.0,105,0.0,10,10,0
952,68.0,79,0.0,11,11,0
953,68.0,102,0.0,12,12,0
954,68.0,106,0.0,13,13,0
955,69.0,101,30.0,1,1,3
956,69.0,6,22.0,2,2,1
957,69.0,33,19.0,3,3,1
958,69.0,57,11.0,4,4,0
959,69.0,71,7.0,5,5,0
960,69.0,103,2.0,6,6,0
961,69.0,79,2.0,7,7,0
962,69.0,93,1.0,8,8,0
963,69.0,104,1.0,9,9,0
964,69.0,92,0.0,10,10,0
965,69.0,105,0.0,11,11,0
966,69.0,102,0.0,12,12,0
967,69.0,106,0.0,13,13,0
968,70.0,101,39.0,1,1,4
969,70.0,6,23.0,2,2,1
970,70.0,33,22.0,3,3,1
971,70.0,57,17.0,4,4,0
972,70.0,71,7.0,5,5,0
973,70.0,103,2.0,6,6,0
974,70.0,79,2.0,7,7,0
975,70.0,93,1.0,8,8,0
976,70.0,104,1.0,9,9,0
977,70.0,92,0.0,10,10,0
978,70.0,105,0.0,11,11,0
979,70.0,102,0.0,12,12,0
980,70.0,106,0.0,13,13,0
981,71.0,101,40.0,1,1,4
982,71.0,6,31.0,2,2,2
983,71.0,33,22.0,3,3,1
984,71.0,57,20.0,4,4,0
985,71.0,71,7.0,5,5,0
986,71.0,79,4.0,6,6,0
987,71.0,103,2.0,7,7,0
988,71.0,92,1.0,8,8,0
989,71.0,93,1.0,9,9,0
990,71.0,104,1.0,10,10,0
991,71.0,105,0.0,11,11,0
992,71.0,95,0.0,12,12,0
993,71.0,102,0.0,13,13,0
994,71.0,107,0.0,14,14,0
995,71.0,106,0.0,15,15,0
996,72.0,101,40.0,1,1,4
997,72.0,6,31.0,2,2,2
998,72.0,57,24.0,3,3,0
999,72.0,33,22.0,4,4,1
1000,72.0,79,13.0,5,5,1
1001,72.0,71,8.0,6,6,0
1002,72.0,103,2.0,7,7,0
1003,72.0,102,2.0,8,8,0
1004,72.0,92,1.0,9,9,0
1005,72.0,93,1.0,10,10,0
1006,72.0,104,1.0,11,11,0
1007,72.0,105,0.0,12,12,0
1008,72.0,95,0.0,13,13,0
1009,72.0,107,0.0,14,14,0
1010,72.0,106,0.0,15,15,0
1011,73.0,101,42.0,1,1,4
1012,73.0,6,31.0,2,2,2
1013,73.0,57,30.0,3,3,1
1014,73.0,33,22.0,4,4,1
1015,73.0,79,13.0,5,5,1
1016,73.0,71,8.0,6,6,0
1017,73.0,103,4.0,7,7,0
1018,73.0,95,3.0,8,8,0
1019,73.0,102,2.0,9,9,0
1020,73.0,92,1.0,10,10,0
1021,73.0,93,1.0,11,11,0
1022,73.0,104,1.0,12,12,0
1023,73.0,105,0.0,13,13,0
1024,73.0,107,0.0,14,14,0
1025,73.0,106,0.0,15,15,0
1026,76.0,57,9.0,1,1,1
1027,76.0,56,6.0,2,2,0
1028,76.0,95,4.0,3,3,0
1029,76.0,101,3.0,4,4,0
1030,76.0,92,2.0,5,5,0
1031,76.0,99,0.0,6,6,0
1032,76.0,79,0.0,7,7,0
1033,76.0,103,0.0,8,8,0
1034,76.0,33,0.0,9,9,0
1035,77.0,101,12.0,1,1,1
1036,77.0,57,11.0,2,2,1
1037,77.0,79,6.0,3,3,0
1038,77.0,56,6.0,4,4,0
1039,77.0,6,4.0,5,5,0
1040,77.0,95,4.0,6,6,0
1041,77.0,108,3.0,7,7,0
1042,77.0,92,2.0,8,8,0
1043,77.0,33,1.0,9,9,0
1044,77.0,99,0.0,10,10,0
1045,77.0,71,0.0,11,11,0
1046,77.0,103,0.0,12,12,0
1047,77.0,107,0.0,13,13,0
1048,77.0,109,0.0,14,14,0
1049,78.0,101,18.0,1,1,1
1050,78.0,57,11.0,2,2,1
1051,78.0,91,9.0,3,3,1
1052,78.0,6,7.0,4,4,0
1053,78.0,79,6.0,5,5,0
1054,78.0,56,6.0,6,6,0
1055,78.0,95,4.0,7,7,0
1056,78.0,108,3.0,8,8,0
1057,78.0,92,2.0,9,9,0
1058,78.0,33,1.0,10,10,0
1059,78.0,99,0.0,11,11,0
1060,78.0,71,0.0,12,12,0
1061,78.0,103,0.0,13,13,0
1062,78.0,107,0.0,14,14,0
1063,78.0,109,0.0,15,15,0
1064,79.0,101,18.0,1,1,1
1065,79.0,57,14.0,2,2,1
1066,79.0,6,11.0,3,3,0
1067,79.0,91,10.0,4,4,1
1068,79.0,107,9.0,5,5,1
1069,79.0,33,7.0,6,6,0
1070,79.0,79,6.0,7,7,0
1071,79.0,56,6.0,8,8,0
1072,79.0,95,4.0,9,9,0
1073,79.0,108,3.0,10,10,0
1074,79.0,92,2.0,11,11,0
1075,79.0,99,0.0,12,12,0
1076,79.0,71,0.0,13,13,0
1077,79.0,103,0.0,14,14,0
1078,79.0,109,0.0,15,15,0
1079,80.0,101,27.0,1,1,2
1080,80.0,57,17.0,2,2,1
1081,80.0,33,11.0,3,3,0
1082,80.0,6,11.0,4,4,0
1083,80.0,91,10.0,5,5,1
1084,80.0,107,9.0,6,6,1
1085,80.0,79,6.0,7,7,0
1086,80.0,56,6.0,8,8,0
1087,80.0,95,4.0,9,9,0
1088,80.0,108,3.0,10,10,0
1089,80.0,92,2.0,11,11,0
1090,80.0,99,0.0,12,12,0
1091,80.0,71,0.0,13,13,0
1092,80.0,103,0.0,14,14,0
1093,80.0,109,0.0,15,15,0
1094,81.0,101,33.0,1,1,2
1095,81.0,91,19.0,2,2,2
1096,81.0,57,19.0,3,3,1
1097,81.0,6,15.0,4,4,0
1098,81.0,33,11.0,5,5,0
1099,81.0,107,9.0,6,6,1
1100,81.0,79,6.0,7,7,0
1101,81.0,56,6.0,8,8,0
1102,81.0,95,5.0,9,9,0
1103,81.0,108,3.0,10,10,0
1104,81.0,92,2.0,11,11,0
1105,81.0,99,0.0,12,12,0
1106,81.0,71,0.0,13,13,0
1107,81.0,103,0.0,14,14,0
1108,81.0,109,0.0,15,15,0
1109,81.0,110,0.0,16,16,0
1110,82.0,101,42.0,1,1,3
1111,82.0,57,21.0,2,2,1
1112,82.0,91,19.0,3,3,2
1113,82.0,6,19.0,4,4,0
1114,82.0,33,11.0,5,5,0
1115,82.0,107,9.0,6,6,1
1116,82.0,95,8.0,7,7,0
1117,82.0,79,6.0,8,8,0
1118,82.0,56,6.0,9,9,0
1119,82.0,108,3.0,10,10,0
1120,82.0,92,2.0,11,11,0
1121,82.0,94,0.0,12,12,0
1122,82.0,78,0.0,13,13,0
1123,82.0,99,0.0,14,14,0
1124,82.0,71,0.0,15,15,0
1125,82.0,103,0.0,16,16,0
1126,82.0,109,0.0,17,17,0
1127,82.0,111,0.0,18,18,0
1128,82.0,110,0.0,19,19,0
1129,83.0,101,51.0,1,1,4
1130,83.0,91,22.0,2,2,2
1131,83.0,57,21.0,3,3,1
1132,83.0,6,20.0,4,4,0
1133,83.0,107,13.0,5,5,1
1134,83.0,33,13.0,6,6,0
1135,83.0,95,8.0,7,7,0
1136,83.0,79,6.0,8,8,0
1137,83.0,56,6.0,9,9,0
1138,83.0,108,3.0,10,10,0
1139,83.0,92,2.0,11,11,0
1140,83.0,94,0.0,12,12,0
1141,83.0,78,0.0,13,13,0
1142,83.0,99,0.0,14,14,0
1143,83.0,71,0.0,15,15,0
1144,83.0,103,0.0,16,16,0
1145,83.0,109,0.0,17,17,0
1146,83.0,111,0.0,18,18,0
1147,83.0,110,0.0,19,19,0
1148,84.0,101,57.0,1,1,4
1149,84.0,91,26.0,2,2,2
1150,84.0,57,24.0,3,3,1
1151,84.0,6,20.0,4,4,0
1152,84.0,95,17.0,5,5,1
1153,84.0,33,15.0,6,6,0
1154,84.0,107,13.0,7,7,1
1155,84.0,79,6.0,8,8,0
1156,84.0,56,6.0,9,9,0
1157,84.0,108,3.0,10,10,0
1158,84.0,92,2.0,11,11,0
1159,84.0,94,0.0,12,12,0
1160,84.0,78,0.0,13,13,0
1161,84.0,99,0.0,14,14,0
1162,84.0,71,0.0,15,15,0
1163,84.0,103,0.0,16,16,0
1164,84.0,109,0.0,17,17,0
1165,84.0,111,0.0,18,18,0
1166,84.0,110,0.0,19,19,0
1167,,101,61.0,1,1,4
1168,,91,35.0,2,2,3
1169,,57,27.0,3,3,1
1170,,6,20.0,4,4,0
1171,,95,17.0,5,5,1
1172,,33,15.0,6,6,0
1173,,107,13.0,7,7,1
1174,,79,6.0,8,8,0
1175,,56,6.0,9,9,0
1176,,108,3.0,10,10,0
1177,,92,2.0,11,11,0
1178,,94,0.0,12,12,0
1179,,102,0.0,13,13,0
1180,,78,0.0,14,14,0
1181,,99,0.0,15,15,0
1182,,71,0.0,16,16,0
1183,,103,0.0,17,17,0
1184,,109,0.0,18,18,0
1185,,111,0.0,19,19,0
1186,,110,0.0,20,20,0
1187,,101,63.0,1,1,4
1188,,91,44.0,2,2,4
1189,,57,28.0,3,3,1
1190,,95,20.0,4,4,1
1191,,6,20.0,5,5,0
1192,,33,17.0,6,6,0
1193,,107,13.0,7,7,1
1194,,79,6.0,8,8,0
1195,,56,6.0,9,9,0
1196,,108,3.0,10,10,0
1197,,92,2.0,11,11,0
1198,,102,0.0,12,12,0
1199,,94,0.0,13,13,0
1200,,78,0.0,14,14,0
1201,,99,0.0,15,15,0
1202,,71,0.0,16,16,0
1203,,103,0.0,17,17,0
1204,,109,0.0,18,18,0
1205,,111,0.0,19,19,0
1206,,110,0.0,20,20,0
1207,85.0,91,9.0,1,1,1
1208,85.0,101,4.0,2,2,0
1209,85.0,6,3.0,3,3,0
1210,85.0,108,2.0,4,4,0
1211,85.0,112,1.0,5,5,0
1212,85.0,57,0.0,6,6,0
1213,85.0,95,0.0,7,7,0
1214,85.0,92,0.0,8,8,0
1215,85.0,107,0.0,9,9,0
1216,85.0,83,0.0,10,10,0
1217,85.0,56,0.0,11,11,0
1218,85.0,33,0.0,12,12,0
1219,85.0,113,0.0,13,13,0
1220,86.0,91,18.0,1,1,2
1221,86.0,102,6.0,2,2,0
1222,86.0,113,4.0,3,3,0
1223,86.0,101,4.0,4,4,0
1224,86.0,6,3.0,5,5,0
1225,86.0,112,3.0,6,6,0
1226,86.0,108,2.0,7,7,0
1227,86.0,57,0.0,8,8,0
1228,86.0,95,0.0,9,9,0
1229,86.0,33,0.0,10,10,0
1230,86.0,92,0.0,11,11,0
1231,86.0,107,0.0,12,12,0
1232,86.0,83,0.0,13,13,0
1233,86.0,56,0.0,14,14,0
1234,87.0,91,27.0,1,1,3
1235,87.0,102,8.0,2,2,0
1236,87.0,113,8.0,3,3,0
1237,87.0,33,6.0,4,4,0
1238,87.0,101,4.0,5,5,0
1239,87.0,6,3.0,6,6,0
1240,87.0,112,3.0,7,7,0
1241,87.0,108,2.0,8,8,0
1242,87.0,57,0.0,9,9,0
1243,87.0,95,0.0,10,10,0
1244,87.0,109,0.0,11,11,0
1245,87.0,92,0.0,12,12,0
1246,87.0,107,0.0,13,13,0
1247,87.0,83,0.0,14,14,0
1248,87.0,56,0.0,15,15,0
1249,88.0,91,29.0,1,1,3
1250,88.0,102,17.0,2,2,1
1251,88.0,33,12.0,3,3,0
1252,88.0,113,9.0,4,4,0
1253,88.0,6,7.0,5,5,0
1254,88.0,112,6.0,6,6,0
1255,88.0,101,4.0,7,7,0
1256,88.0,108,2.0,8,8,0
1257,88.0,57,0.0,9,9,0
1258,88.0,95,0.0,10,10,0
1259,88.0,109,0.0,11,11,0
1260,88.0,92,0.0,12,12,0
1261,88.0,107,0.0,13,13,0
1262,88.0,83,0.0,14,14,0
1263,88.0,56,0.0,15,15,0
1264,89.0,91,29.0,1,1,3
1265,89.0,102,17.0,2,2,1
1266,89.0,33,16.0,3,3,0
1267,89.0,112,15.0,4,4,1
1268,89.0,6,10.0,5,5,0
1269,89.0,113,9.0,6,6,0
1270,89.0,109,6.0,7,7,0
1271,89.0,101,6.0,8,8,0
1272,89.0,108,2.0,9,9,0
1273,89.0,57,0.0,10,10,0
1274,89.0,95,0.0,11,11,0
1275,89.0,92,0.0,12,12,0
1276,89.0,107,0.0,13,13,0
1277,89.0,83,0.0,14,14,0
1278,89.0,56,0.0,15,15,0
1279,90.0,91,29.0,1,1,3
1280,90.0,102,19.0,2,2,1
1281,90.0,6,19.0,3,3,1
1282,90.0,112,19.0,4,4,1
1283,90.0,33,17.0,5,5,0
1284,90.0,113,12.0,6,6,0
1285,90.0,109,6.0,7,7,0
1286,90.0,95,6.0,8,8,0
1287,90.0,101,6.0,9,9,0
1288,90.0,108,2.0,10,10,0
1289,90.0,57,0.0,11,11,0
1290,90.0,92,0.0,12,12,0
1291,90.0,107,0.0,13,13,0
1292,90.0,83,0.0,14,14,0
1293,90.0,56,0.0,15,15,0
1294,91.0,91,38.0,1,1,4
1295,91.0,6,25.0,2,2,1
1296,91.0,102,22.0,3,3,1
1297,91.0,112,20.0,4,4,1
1298,91.0,33,17.0,5,5,0
1299,91.0,113,12.0,6,6,0
1300,91.0,95,8.0,7,7,0
1301,91.0,109,6.0,8,8,0
1302,91.0,101,6.0,9,9,0
1303,91.0,108,2.0,10,10,0
1304,91.0,57,0.0,11,11,0
1305,91.0,92,0.0,12,12,0
1306,91.0,107,0.0,13,13,0
1307,91.0,83,0.0,14,14,0
1308,91.0,56,0.0,15,15,0
1309,92.0,91,44.0,1,1,4
1310,92.0,112,29.0,2,2,2
1311,92.0,6,28.0,3,3,1
1312,92.0,102,22.0,4,4,1
1313,92.0,33,18.0,5,5,0
1314,92.0,113,12.0,6,6,0
1315,92.0,101,10.0,7,7,0
1316,92.0,95,8.0,8,8,0
1317,92.0,109,6.0,9,9,0
1318,92.0,108,2.0,10,10,0
1319,92.0,57,0.0,11,11,0
1320,92.0,107,0.0,12,12,0
1321,92.0,78,0.0,13,13,0
1322,92.0,114,0.0,14,14,0
1323,92.0,92,0.0,15,15,0
1324,92.0,83,0.0,16,16,0
1325,92.0,56,0.0,17,17,0
1326,93.0,91,44.0,1,1,4
1327,93.0,112,35.0,2,2,2
1328,93.0,6,32.0,3,3,1
1329,93.0,102,31.0,4,4,2
1330,93.0,33,21.0,5,5,0
1331,93.0,113,12.0,6,6,0
1332,93.0,101,10.0,7,7,0
1333,93.0,109,8.0,8,8,0
1334,93.0,95,8.0,9,9,0
1335,93.0,108,3.0,10,10,0
1336,93.0,57,0.0,11,11,0
1337,93.0,107,0.0,12,12,0
1338,93.0,78,0.0,13,13,0
1339,93.0,114,0.0,14,14,0
1340,93.0,92,0.0,15,15,0
1341,93.0,83,0.0,16,16,0
1342,93.0,56,0.0,17,17,0
1343,94.0,91,47.0,1,1,4
1344,94.0,102,40.0,2,2,3
1345,94.0,112,36.0,3,3,2
1346,94.0,6,32.0,4,4,1
1347,94.0,33,25.0,5,5,0
1348,94.0,113,14.0,6,6,0
1349,94.0,101,10.0,7,7,0
1350,94.0,109,8.0,8,8,0
1351,94.0,95,8.0,9,9,0
1352,94.0,108,3.0,10,10,0
1353,94.0,57,0.0,11,11,0
1354,94.0,107,0.0,12,12,0
1355,94.0,78,0.0,13,13,0
1356,94.0,114,0.0,14,14,0
1357,94.0,92,0.0,15,15,0
1358,94.0,83,0.0,16,16,0
1359,94.0,56,0.0,17,17,0
1360,,91,53.0,1,1,4
1361,,112,45.0,2,2,3
1362,,102,43.0,3,3,3
1363,,6,32.0,4,4,1
1364,,33,25.0,5,5,0
1365,,113,14.0,6,6,0
1366,,95,12.0,7,7,0
1367,,101,10.0,8,8,0
1368,,109,8.0,9,9,0
1369,,108,3.0,10,10,0
1370,,57,0.0,11,11,0
1371,,107,0.0,12,12,0
1372,,78,0.0,13,13,0
1373,,114,0.0,14,14,0
1374,,92,0.0,15,15,0
1375,,83,0.0,16,16,0
1376,,56,0.0,17,17,0
1377,,91,62.0,1,1,5
1378,,102,49.0,2,2,3
1379,,112,45.0,3,3,3
1380,,6,32.0,4,4,1
1381,,33,28.0,5,5,0
1382,,95,14.0,6,6,0
1383,,113,14.0,7,7,0
1384,,101,10.0,8,8,0
1385,,109,8.0,9,9,0
1386,,108,3.0,10,10,0
1387,,57,0.0,11,11,0
1388,,107,0.0,12,12,0
1389,,78,0.0,13,13,0
1390,,114,0.0,14,14,0
1391,,92,0.0,15,15,0
1392,,83,0.0,16,16,0
1393,,56,0.0,17,17,0
1394,95.0,112,9.0,1,1,1
1395,95.0,91,6.0,2,2,0
1396,95.0,102,4.0,3,3,0
1397,95.0,33,0.0,4,4,0
1398,95.0,101,0.0,5,5,0
1399,95.0,6,0.0,6,6,0
1400,95.0,94,0.0,7,7,0
1401,96.0,112,18.0,1,1,2
1402,96.0,102,10.0,2,2,0
1403,96.0,91,6.0,3,3,0
1404,96.0,33,2.0,4,4,0
1405,96.0,94,1.0,5,5,0
1406,96.0,101,0.0,6,6,0
1407,96.0,6,0.0,7,7,0
1408,97.0,112,18.0,1,1,2
1409,97.0,91,15.0,2,2,1
1410,97.0,102,12.0,3,3,0
1411,97.0,94,7.0,4,4,0
1412,97.0,33,2.0,5,5,0
1413,97.0,57,0.0,6,6,0
1414,97.0,101,0.0,7,7,0
1415,97.0,6,0.0,8,8,0
1416,98.0,112,27.0,1,1,3
1417,98.0,91,21.0,2,2,1
1418,98.0,102,15.0,3,3,0
1419,98.0,94,9.0,4,4,0
1420,98.0,6,4.0,5,5,0
1421,98.0,33,2.0,6,6,0
1422,98.0,57,0.0,7,7,0
1423,98.0,101,0.0,8,8,0
1424,99.0,112,36.0,1,1,4
1425,99.0,91,22.0,2,2,1
1426,99.0,102,18.0,3,3,0
1427,99.0,94,13.0,4,4,0
1428,99.0,6,4.0,5,5,0
1429,99.0,33,2.0,6,6,0
1430,99.0,57,0.0,7,7,0
1431,99.0,101,0.0,8,8,0
1432,100.0,112,45.0,1,1,5
1433,100.0,91,25.0,2,2,1
1434,100.0,102,20.0,3,3,0
1435,100.0,94,19.0,4,4,0
1436,100.0,6,4.0,5,5,0
1437,100.0,33,2.0,6,6,0
1438,100.0,57,0.0,7,7,0
1439,100.0,101,0.0,8,8,0
1440,101.0,112,51.0,1,1,5
1441,101.0,91,28.0,2,2,1
1442,101.0,94,28.0,3,3,1
1443,101.0,102,24.0,4,4,0
1444,101.0,6,4.0,5,5,0
1445,101.0,33,2.0,6,6,0
1446,101.0,57,0.0,7,7,0
1447,101.0,101,0.0,8,8,0
1448,101.0,115,0.0,9,9,0
1449,102.0,112,60.0,1,1,6
1450,102.0,91,34.0,2,2,1
1451,102.0,94,30.0,3,3,1
1452,102.0,102,27.0,4,4,0
1453,102.0,6,5.0,5,5,0
1454,102.0,33,2.0,6,6,0
1455,102.0,57,0.0,7,7,0
1456,102.0,101,0.0,8,8,0
1457,102.0,115,0.0,9,9,0
1458,,112,63.0,1,1,6
1459,,94,39.0,2,2,2
1460,,91,38.0,3,3,1
1461,,102,29.0,4,4,0
1462,,6,5.0,5,5,0
1463,,33,2.0,6,6,0
1464,,57,0.0,7,7,0
1465,,101,0.0,8,8,0
1466,,115,0.0,9,9,0
1467,,92,0.0,10,10,0
1468,,112,63.0,1,1,6
1469,,91,47.0,2,2,2
1470,,94,45.0,3,3,2
1471,,102,29.0,4,4,0
1472,,6,7.0,5,5,0
1473,,33,6.0,6,6,0
1474,,57,0.0,7,7,0
1475,,101,0.0,8,8,0
1476,,115,0.0,9,9,0
1477,,92,0.0,10,10,0
1478,,112,66.0,1,1,6
1479,,94,49.0,2,2,2
1480,,91,47.0,3,3,2
1481,,102,38.0,4,4,1
1482,,33,7.0,5,5,0
1483,,6,7.0,6,6,0
1484,,57,0.0,7,7,0
1485,,101,0.0,8,8,0
1486,,115,0.0,9,9,0
1487,,92,0.0,10,10,0
1488,103.0,81,9.0,1,1,1
1489,103.0,102,6.0,2,2,0
1490,103.0,116,4.0,3,3,0
1491,103.0,109,3.0,4,4,0
1492,103.0,55,2.0,5,5,0
1493,103.0,33,0.0,6,6,0
1494,103.0,6,0.0,7,7,0
1495,103.0,82,0.0,8,8,0
1496,104.0,116,13.0,1,1,1
1497,104.0,102,12.0,2,2,0
1498,104.0,81,9.0,3,3,1
1499,104.0,55,5.0,4,4,0
1500,104.0,109,3.0,5,5,0
1501,104.0,33,0.0,6,6,0
1502,104.0,6,0.0,7,7,0
1503,104.0,82,0.0,8,8,0
1504,104.0,117,0.0,9,9,0
1505,105.0,81,15.0,1,1,1
1506,105.0,102,15.0,2,2,0
1507,105.0,55,14.0,3,3,1
1508,105.0,116,13.0,4,4,1
1509,105.0,109,7.0,5,5,0
1510,105.0,33,1.0,6,6,0
1511,105.0,82,0.0,7,7,0
1512,105.0,6,0.0,8,8,0
1513,105.0,117,0.0,9,9,0
1514,106.0,116,19.0,1,1,1
1515,106.0,81,17.0,2,2,1
1516,106.0,102,15.0,3,3,0
1517,106.0,55,14.0,4,4,1
1518,106.0,109,11.0,5,5,0
1519,106.0,33,10.0,6,6,1
1520,106.0,6,3.0,7,7,0
1521,106.0,82,0.0,8,8,0
1522,106.0,117,0.0,9,9,0
1523,107.0,116,25.0,1,1,1
1524,107.0,55,23.0,2,2,2
1525,107.0,81,17.0,3,3,1
1526,107.0,102,16.0,4,4,0
1527,107.0,109,13.0,5,5,0
1528,107.0,33,10.0,6,6,1
1529,107.0,6,7.0,7,7,0
1530,107.0,82,0.0,8,8,0
1531,107.0,117,0.0,9,9,0
1532,107.0,118,0.0,10,10,0
1533,108.0,55,32.0,1,1,3
1534,108.0,116,31.0,2,2,1
1535,108.0,81,21.0,3,3,1
1536,108.0,102,19.0,4,4,0
1537,108.0,109,15.0,5,5,0
1538,108.0,33,10.0,6,6,1
1539,108.0,6,7.0,7,7,0
1540,108.0,82,0.0,8,8,0
1541,108.0,117,0.0,9,9,0
1542,108.0,118,0.0,10,10,0
1543,109.0,55,41.0,1,1,4
1544,109.0,116,33.0,2,2,1
1545,109.0,81,27.0,3,3,1
1546,109.0,102,23.0,4,4,0
1547,109.0,109,15.0,5,5,0
1548,109.0,33,10.0,6,6,1
1549,109.0,6,10.0,7,7,0
1550,109.0,82,0.0,8,8,0
1551,109.0,117,0.0,9,9,0
1552,109.0,119,0.0,10,10,0
1553,109.0,118,0.0,11,11,0
1554,110.0,55,50.0,1,1,5
1555,110.0,116,33.0,2,2,1
1556,110.0,81,29.0,3,3,1
1557,110.0,102,27.0,4,4,0
1558,110.0,6,16.0,5,5,0
1559,110.0,109,16.0,6,6,0
1560,110.0,33,10.0,7,7,1
1561,110.0,119,0.0,8,8,0
1562,110.0,82,0.0,9,9,0
1563,110.0,117,0.0,10,10,0
1564,110.0,118,0.0,11,11,0
1565,111.0,55,50.0,1,1,5
1566,111.0,116,33.0,2,2,1
1567,111.0,81,33.0,3,3,1
1568,111.0,102,27.0,4,4,0
