qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
698,577,694,172,14,8,1:22.538,,
699,577,633,145,25,9,1:22.588,,
700,577,699,172,15,10,1:22.831,,
701,577,702,145,26,11,1:22.904,,
702,577,678,114,7,12,1:22.914,,
703,577,677,114,8,13,1:23.064,,
704,577,717,176,29,14,1:23.934,,
705,577,712,120,4,15,1:23.936,,
706,577,686,120,3,16,1:24.287,,
707,577,697,160,23,17,1:24.657,,
708,577,695,160,24,18,1:24.778,,
709,577,714,173,10,19,1:24.883,,
710,577,718,173,9,20,1:25.179,,
711,577,708,178,17,21,1:26.172,,
712,577,716,179,21,22,1:27.292,,
713,577,624,179,22,23,1:27.523,,
714,577,715,178,16,24,1:32.769,,
715,578,707,137,6,1,1:18.738,,
716,578,691,137,5,2,1:18.972,,
717,578,683,162,1,3,1:19.150,,
718,578,640,6,28,4,1:19.821,,
719,578,699,172,15,5,1:20.488,,
720,578,667,6,27,6,1:20.510,,
721,578,664,162,2,7,1:20.653,,
722,578,704,176,30,8,1:20.749,,
723,578,677,114,8,9,1:20.866,,
724,578,678,114,7,10,1:20.909,,
725,578,694,172,14,11,1:21.211,,
726,578,633,145,25,12,1:21.541,,
727,578,717,176,29,13,1:22.059,,
728,578,702,145,26,14,1:22.062,,
729,578,712,120,4,15,1:23.058,,
730,578,697,160,23,16,1:23.328,,
731,578,718,173,9,17,1:23.689,,
732,578,695,160,24,18,1:23.760,,
733,578,652,120,3,19,1:24.286,,
734,578,708,178,17,20,1:24.696,,
735,578,714,173,10,21,1:24.900,,
736,578,716,179,21,22,1:25.157,,
737,578,624,179,22,23,1:26.098,,
738,578,715,178,16,24,1:27.853,,
739,579,707,137,6,1,1:14.013,,
740,579,691,137,5,2,1:14.213,,
741,579,683,162,1,3,1:14.284,,
742,579,667,6,27,4,1:14.919,,
743,579,640,6,28,5,1:14.974,,
744,579,699,172,15,6,1:15.354,,
745,579,664,162,2,7,1:15.556,,
746,579,704,176,30,8,1:15.561,,
747,579,702,145,26,9,1:15.621,,
748,579,678,114,7,10,1:15.652,,
749,579,694,172,14,11,1:15.774,,
750,579,720,114,8,12,1:16.339,,
751,579,662,145,25,13,1:16.519,,
752,579,697,160,23,14,1:16.596,,
753,579,717,176,29,15,1:16.646,,
754,579,695,160,24,16,1:16.887,,
755,579,686,120,3,17,1:17.014,,
756,579,712,120,4,18,1:17.213,,
757,579,675,173,9,19,1:18.114,,
758,579,714,173,10,20,1:18.212,,
759,579,716,179,21,21,1:19.579,,
760,579,624,179,22,22,1:19.745,,
761,579,708,178,17,23,1:20.093,,
762,579,671,178,16,24,1:21.405,,
763,580,683,162,1,1,1:38.023,,
764,580,667,6,27,2,1:38.888,,
765,580,677,114,8,3,1:38.954,,
766,580,691,137,5,4,1:39.032,,
767,580,640,6,28,5,1:39.040,,
768,580,707,137,6,6,1:39.155,,
769,580,699,172,15,7,1:39.621,,
770,580,704,176,30,8,1:40.010,,
771,580,664,162,2,9,1:40.349,,
772,580,694,172,14,10,1:40.381,,
773,580,702,145,26,11,1:40.838,,
774,580,712,120,4,12,1:41.355,,
775,580,662,145,25,13,1:41.592,,
776,580,686,120,3,14,1:41.977,,
777,580,675,173,9,15,1:42.059,,
778,580,685,176,29,16,1:42.912,,
779,580,697,160,23,17,1:43.102,,
780,580,695,160,24,18,1:43.542,,
781,580,714,173,10,19,1:44.074,,
782,580,708,178,17,20,1:46.097,,
783,580,716,179,21,21,1:46.654,,
784,580,624,179,22,22,1:48.267,,
785,580,671,178,16,23,1:48.289,,
786,580,678,114,7,24,16:42.640,,
787,581,691,137,5,1,,,
788,581,707,137,6,2,,,
789,581,683,162,1,3,,,
790,581,640,6,28,4,,,
791,581,667,6,27,5,,,
792,581,704,176,30,6,,,
793,581,694,172,14,7,,,
794,581,664,162,2,8,,,
795,581,699,172,15,9,,,
796,581,678,114,7,10,,,
797,581,633,145,25,11,,,
798,581,702,145,26,12,,,
799,581,675,173,9,13,,,
800,581,712,120,4,14,,,
801,581,695,160,24,15,,,
802,581,686,120,3,16,,,
803,581,697,160,23,17,,,
804,581,685,176,29,18,,,
805,581,714,173,10,19,,,
806,581,624,179,22,20,,,
807,581,716,179,21,21,,,
808,581,708,178,16,22,,,
809,581,671,178,16,23,,,
810,581,677,114,8,24,,,
811,582,721,137,6,1,1:32.371,,
812,582,691,137,5,2,1:32.509,,
813,582,699,6,2,3,1:32.889,,
814,582,683,6,1,4,1:33.125,,
815,582,677,114,7,5,1:34.054,,
816,582,667,162,3,6,1:34.257,,
817,582,640,162,4,7,1:34.344,,
818,582,694,172,11,8,1:34.474,,
819,582,704,176,15,9,1:34.494,,
820,582,712,120,19,10,1:34.832,,
821,582,702,145,9,11,1:35.330,,
822,582,703,173,17,12,1:35.338,,
823,582,707,114,8,13,1:35.351,,
824,582,664,176,14,14,1:35.453,,
825,582,686,120,18,15,1:35.715,,
826,582,723,160,21,16,1:35.898,,
827,582,697,160,20,17,1:36.109,,
828,582,722,173,16,18,1:36.198,,
829,582,633,172,12,19,1:36.286,,
830,582,716,145,10,20,1:36.298,,
831,583,691,137,5,1,1:18.111,,
832,583,694,172,11,2,1:19.092,,
833,583,721,137,6,3,1:19.254,,
834,583,683,6,1,4,1:19.474,,
835,583,667,162,3,5,1:19.484,,
836,583,633,172,12,6,1:19.519,,
837,583,677,114,7,7,1:19.607,,
838,583,640,162,4,8,1:19.762,,
839,583,704,176,15,9,1:19.799,,
840,583,699,6,2,10,1:19.951,,
841,583,712,120,19,11,1:20.000,,
842,583,664,176,14,12,1:20.144,,
843,583,703,173,17,13,1:20.157,,
844,583,707,114,8,14,1:20.167,,
845,583,702,145,9,15,1:20.426,,
846,583,686,120,18,16,1:20.427,,
847,583,722,173,16,17,1:20.440,,
848,583,697,160,20,18,1:21.491,,
849,583,695,179,22,19,1:23.174,,
850,583,708,179,23,20,1:23.454,,
851,583,724,160,21,21,,,
852,583,716,145,10,22,,,
853,584,691,137,5,1,1:30.346,,
854,584,683,6,1,2,1:30.598,,
855,584,721,137,6,3,1:30.907,,
856,584,667,162,3,4,1:31.038,,
857,584,640,162,4,5,1:31.262,,
858,584,694,172,11,6,1:31.404,,
859,584,703,173,17,7,1:31.615,,
860,584,677,114,7,8,1:31.801,,
861,584,707,114,8,9,1:32.001,,
862,584,699,6,2,10,1:32.058,,
863,584,704,176,15,11,1:32.130,,
864,584,702,145,9,12,1:32.177,,
865,584,686,120,18,13,1:32.407,,
866,584,724,160,21,14,1:32.502,,
867,584,633,172,12,15,1:32.696,,
868,584,712,120,19,16,1:32.903,,
869,584,664,176,14,17,1:33.256,,
870,584,716,145,10,18,1:33.424,,
871,584,697,160,20,19,1:33.727,,
872,584,722,173,16,20,1:33.752,,
873,584,695,179,22,21,1:34.830,,
874,584,708,179,23,22,1:35.651,,
875,585,691,137,5,1,1:18.941,,
876,585,721,137,6,2,1:19.721,,
877,585,683,6,1,3,1:20.149,,
878,585,667,162,3,4,1:20.711,,
879,585,694,172,11,5,1:20.818,,
880,585,707,114,8,6,1:20.888,,
881,585,699,6,2,7,1:20.931,,
882,585,640,162,4,8,1:21.054,,
883,585,677,114,7,9,1:21.078,,
884,585,704,176,15,10,1:21.113,,
885,585,633,172,12,11,1:21.177,,
886,585,664,176,14,12,1:21.210,,
887,585,703,173,17,13,1:21.367,,
888,585,712,120,19,14,1:21.458,,
889,585,702,145,9,15,1:21.509,,
890,585,686,120,18,16,1:21.812,,
891,585,716,145,10,17,1:22.733,,
892,585,723,160,21,18,1:22.921,,
893,585,697,160,20,19,1:23.139,,
894,585,722,173,16,20,1:23.620,,
895,586,683,6,1,1,1:26.890,,
896,586,691,137,5,2,1:27.105,,
897,586,721,137,6,3,1:27.220,,
898,586,707,114,8,4,1:27.688,,
899,586,667,162,3,5,1:28.009,,
900,586,699,6,2,6,1:28.205,,
901,586,640,162,4,7,1:28.336,,
902,586,712,120,19,8,1:28.423,,
903,586,694,172,11,9,1:28.632,,
904,586,704,176,15,10,1:28.785,,
905,586,677,114,7,11,1:29.079,,
906,586,633,172,12,12,1:29.099,,
907,586,702,145,9,13,1:29.472,,
908,586,703,173,17,14,1:29.539,,
909,586,664,176,14,15,1:29.541,,
910,586,686,120,18,16,1:29.892,,
911,586,716,145,10,17,1:29.989,,
912,586,697,160,20,18,1:30.471,,
913,586,723,160,21,19,1:30.814,,
914,586,722,173,16,20,1:31.316,,
915,586,695,179,22,21,1:32.037,,
916,586,708,179,23,22,,,
917,587,683,6,1,1,1:20.356,,
918,587,691,137,5,2,1:20.866,,
919,587,667,162,3,3,1:20.918,,
920,587,640,162,4,4,1:21.067,,
921,587,707,114,8,5,1:21.460,,
922,587,694,172,11,6,1:21.504,,
923,587,699,6,2,7,1:21.542,,
924,587,677,114,7,8,1:21.688,,
925,587,704,176,15,9,1:21.929,,
926,587,721,137,6,10,1:21.963,,
927,587,712,120,19,11,1:22.235,,
928,587,703,173,17,12,1:22.327,,
929,587,664,176,14,13,1:22.346,,
930,587,702,145,9,14,1:22.358,,
931,587,686,120,18,15,1:22.460,,
932,587,633,172,12,16,1:22.519,,
933,587,716,145,10,17,1:22.682,,
934,587,723,160,21,18,1:22.684,,
935,587,697,160,20,19,1:23.350,,
936,587,722,173,16,20,1:24.976,,
937,587,695,179,22,21,1:25.059,,
938,587,708,179,23,22,1:25.393,,
939,588,691,137,5,1,1:20.650,,
940,588,721,137,6,2,1:21.084,,
941,588,683,6,1,3,1:21.587,,
942,588,667,162,3,4,1:22.061,,
943,588,640,162,4,5,1:22.125,,
944,588,699,6,2,6,1:22.333,,
945,588,694,172,11,7,1:22.379,,
946,588,702,145,9,8,1:22.685,,
947,588,664,176,14,9,1:23.027,,
948,588,677,114,7,10,1:23.070,,
949,588,704,176,15,11,1:23.195,,
950,588,712,120,19,12,1:23.224,,
951,588,703,173,17,13,1:23.371,,
952,588,707,114,8,14,1:23.416,,
953,588,633,172,12,15,1:23.438,,
954,588,686,120,18,16,1:24.401,,
955,588,716,145,10,17,1:24.468,,
956,588,697,160,20,18,1:25.274,,
957,588,723,160,21,19,1:25.531,,
958,588,722,173,16,20,1:25.621,,
959,598,721,137,3,1,1:29.369,,
960,598,704,137,4,2,1:31.123,,
961,598,683,6,5,3,1:31.472,,
962,598,707,114,10,4,1:31.531,,
963,598,699,6,6,5,1:31.881,,
964,598,677,114,9,6,1:31.971,,
965,598,664,176,16,7,1:32.287,,
966,598,667,162,7,8,1:32.593,,
967,598,702,180,14,9,1:32.842,,
968,598,640,162,8,10,1:32.870,,
969,598,694,181,22,11,1:33.075,,
970,598,727,172,11,12,1:33.130,,
971,598,654,176,17,13,1:33.327,,
972,598,723,172,12,14,1:33.552,,
973,598,686,160,20,15,1:33.798,,
974,598,725,180,15,16,1:33.989,,
975,598,726,160,21,17,1:34.120,,
976,598,712,120,19,18,1:34.229,,
977,598,720,181,23,19,1:34.623,,
978,598,691,152,1,20,1:34.806,,
979,598,703,120,18,21,1:34.943,,
980,598,716,152,2,22,1:35.972,,
981,599,721,137,3,1,1:16.004,,
982,599,683,6,5,2,1:16.594,,
983,599,640,162,8,3,1:16.644,,
984,599,677,114,9,4,1:16.692,,
985,599,702,180,14,5,1:16.756,,
986,599,667,162,7,6,1:16.757,,
987,599,723,172,12,7,1:16.912,,
988,599,704,137,4,8,1:16.971,,
989,599,691,152,1,9,1:17.090,,
990,599,727,172,11,10,1:17.175,,
991,599,694,181,22,11,1:17.259,,
992,599,707,114,10,12,1:17.262,,
993,599,664,176,16,13,1:17.409,,
994,599,699,6,6,14,1:17.527,,
995,599,725,180,15,15,1:17.999,,
996,599,716,152,2,16,1:18.095,,
997,599,726,160,21,17,1:18.336,,
998,599,686,160,20,18,1:18.557,,
999,599,654,176,17,19,1:18.644,,
1000,599,720,181,23,20,1:18.773,,
1001,599,703,120,18,21,1:18.885,,
1002,599,712,120,19,22,1:19.274,,
1003,600,721,137,3,1,1:24.473,,
1004,600,704,137,4,2,1:25.271,,
1005,600,702,180,14,3,1:25.491,,
1006,600,683,6,5,4,1:25.773,,
1007,600,694,181,22,5,1:25.942,,
1008,600,727,172,11,6,1:26.218,,
1009,600,699,6,6,7,1:26.327,,
1010,600,664,176,16,8,1:26.564,,
1011,600,723,172,12,9,1:26.619,,
1012,600,707,114,10,10,1:26.799,,
1013,600,667,162,7,11,1:27.076,,
1014,600,640,162,8,12,1:27.259,,
1015,600,691,152,1,13,1:27.281,,
1016,600,654,176,17,14,1:27.690,,
1017,600,720,181,23,15,1:28.035,,
1018,600,703,120,18,16,1:28.094,,
1019,600,677,114,9,17,1:28.135,,
1020,600,726,160,21,18,1:28.160,,
1021,600,712,120,19,19,1:28.224,,
1022,600,725,180,15,20,1:28.366,,
1023,600,686,160,20,21,1:28.413,,
1024,600,716,152,2,22,1:28.696,,
1025,601,721,137,3,1,1:23.303,,
1026,601,704,137,4,2,1:23.646,,
1027,601,683,6,5,3,1:23.955,,
1028,601,702,180,14,4,1:24.075,,
1029,601,727,172,11,5,1:24.081,,
1030,601,723,172,12,6,1:24.596,,
1031,601,664,176,16,7,1:24.723,,
1032,601,677,114,9,8,1:24.812,,
1033,601,699,6,6,9,1:24.862,,
1034,601,707,114,10,10,1:25.077,,
1035,601,640,162,8,11,1:25.371,,
1036,601,654,176,17,12,1:25.554,,
1037,601,694,181,22,13,1:25.579,,
1038,601,667,162,7,14,1:25.729,,
1039,601,691,152,1,15,1:25.743,,
1040,601,720,181,23,16,1:26.192,,
1041,601,716,152,2,17,1:26.253,,
1042,601,725,180,15,18,1:26.712,,
1043,601,712,120,19,19,1:26.852,,
1044,601,726,160,21,20,1:26.960,,
1045,601,703,120,18,21,1:27.428,,
1046,601,686,160,20,22,1:28.727,,
1047,602,704,137,4,1,1:18.216,,
1048,602,683,6,5,2,1:18.235,,
1049,602,721,137,3,3,1:18.583,,
1050,602,723,172,12,4,1:18.665,,
1051,602,707,114,10,5,1:18.779,,
1052,602,727,172,11,6,1:18.943,,
1053,602,664,176,16,7,1:19.105,,
1054,602,677,114,9,8,1:19.119,,
1055,602,667,162,7,9,1:19.263,,
1056,602,694,181,22,10,1:19.295,,
1057,602,654,176,17,11,1:19.468,,
1058,602,702,180,14,12,1:19.626,,
1059,602,691,152,1,13,1:19.674,,
1060,602,712,120,18,14,1:19.694,,
1061,602,699,6,6,15,1:19.723,,
1062,602,716,152,2,16,1:19.860,,
1063,602,640,162,8,17,1:20.199,,
1064,602,726,160,21,18,1:20.349,,
1065,602,720,181,23,19,1:20.516,,
1066,602,686,160,20,20,1:20.606,,
1067,602,725,180,15,21,1:20.961,,
1068,602,703,120,19,22,1:21.290,,
1069,603,721,137,3,1,1:16.525,,
1070,603,704,137,4,2,1:16.791,,
1071,603,707,114,10,3,1:17.521,,
1072,603,667,162,7,4,1:17.717,,
1073,603,677,114,10,5,1:17.737,,
1074,603,640,162,8,6,1:18.041,,
1075,603,683,6,5,7,1:18.313,,
1076,603,723,172,12,8,1:18.385,,
1077,603,727,172,11,9,1:18.423,,
1078,603,664,176,16,10,1:18.494,,
1079,603,699,6,6,11,1:18.873,,
1080,603,702,180,14,12,1:19.157,,
1081,603,675,176,17,13,1:19.323,,
1082,603,712,120,18,14,1:20.079,,
1083,603,691,152,1,15,1:20.089,,
1084,603,725,180,15,16,1:20.103,,
1085,603,694,181,22,17,1:20.255,,
1086,603,726,160,21,18,1:20.452,,
1087,603,703,120,19,19,1:20.582,,
1088,603,686,160,20,20,1:20.672,,
1089,603,716,152,2,21,1:21.029,,
1090,603,720,181,23,22,1:21.060,,
1091,604,683,6,5,1,1:18.095,,
1092,604,721,137,3,2,1:18.108,,
1093,604,694,181,22,3,1:18.388,,
1094,604,704,137,4,4,1:18.464,,
1095,604,707,114,10,5,1:18.466,,
1096,604,723,172,12,6,1:18.750,,
1097,604,727,172,11,7,1:18.869,,
1098,604,667,162,7,8,1:18.899,,
1099,604,677,114,9,9,1:18.916,,
1100,604,702,180,14,10,1:19.034,,
1101,604,729,162,8,11,1:19.286,,
1102,604,699,6,6,12,1:19.503,,
1103,604,664,176,16,13,1:19.622,,
1104,604,703,120,19,14,1:20.102,,
1105,604,691,152,1,15,1:20.129,,
1106,604,716,152,2,16,1:20.175,,
1107,604,712,120,18,17,1:20.336,,
1108,604,675,176,17,18,1:20.357,,
1109,604,725,180,15,19,1:20.370,,
1110,604,726,160,21,20,1:20.370,,
1111,604,720,181,23,21,1:20.491,,
1112,604,686,160,20,22,1:21.034,,
1113,605,683,6,5,1,1:14.548,,
1114,605,704,137,4,2,1:14.749,,
1115,605,727,172,11,3,1:14.755,,
1116,605,721,137,3,4,1:14.800,,
1117,605,699,6,6,5,1:14.860,,
1118,605,726,180,14,6,1:14.957,,
1119,605,729,162,8,7,1:14.986,,
1120,605,667,162,7,8,1:15.228,,
1121,605,707,114,10,9,1:15.270,,
1122,605,677,114,9,10,1:15.339,,
1123,605,723,172,12,11,1:15.453,,
1124,605,694,181,22,12,1:15.876,,
1125,605,725,180,15,13,1:15.876,,
1126,605,664,176,16,14,1:16.018,,
1127,605,720,181,23,15,1:16.149,,
1128,605,716,152,2,16,1:16.536,,
1129,605,691,152,1,17,1:16.729,,
1130,605,703,120,19,18,1:16.941,,
1131,605,712,120,18,19,1:17.256,,
1132,605,730,176,17,20,1:17.538,,
1133,605,686,160,20,21,1:17.563,,
1134,605,724,160,21,22,1:18.280,,
1135,606,721,137,3,1,1:21.598,,
1136,606,704,137,4,2,1:21.732,,
1137,606,677,114,9,3,1:21.797,,
1138,606,683,6,5,4,1:21.977,,
1139,606,727,172,11,5,1:22.277,,
1140,606,707,114,10,6,1:22.279,,
1141,606,699,6,6,7,1:22.342,,
1142,606,729,162,8,8,1:22.344,,
1143,606,664,176,16,9,1:22.368,,
1144,606,723,172,12,10,1:22.371,,
1145,606,667,162,17,11,1:22.392,,
1146,606,691,152,1,12,1:23.271,,
1147,606,726,180,14,13,1:23.366,,
1148,606,725,180,15,14,1:23.887,,
1149,606,720,181,23,15,1:24.067,,
1150,606,716,152,2,16,1:24.239,,
1151,606,712,120,19,17,1:24.478,,
1152,606,686,160,20,18,1:24.553,,
1153,606,703,120,18,19,1:25.010,,
1154,606,724,160,21,20,1:25.154,,
1155,606,694,181,22,21,1:25.525,,
1156,606,730,176,17,22,,,
1157,607,640,162,8,1,1:41.873,,
1158,607,723,172,12,2,1:41.896,,
1159,607,677,114,9,3,1:42.034,,
1160,607,683,6,5,4,1:42.181,,
1161,607,704,137,4,5,1:42.421,,
1162,607,667,162,7,6,1:42.493,,
1163,607,727,172,11,7,1:42.498,,
1164,607,707,114,10,8,1:42.687,,
1165,607,721,137,3,9,1:42.967,,
1166,607,699,6,6,10,1:43.209,,
1167,607,726,180,14,11,1:43.226,,
1168,607,694,181,22,12,1:43.272,,
1169,607,691,152,1,13,1:43.361,,
1170,607,664,176,16,14,1:43.660,,
1171,607,720,181,23,15,1:43.927,,
1172,607,716,152,2,16,1:44.069,,
1173,607,725,180,15,17,1:44.112,,
1174,607,730,176,17,18,1:44.552,,
1175,607,712,120,18,19,1:45.372,,
1176,607,703,120,19,20,1:45.811,,
1177,607,724,160,21,21,1:45.942,,
1178,607,686,160,20,22,1:46.499,,
1179,615,677,114,8,1,1:30.010,,
1180,615,707,114,7,2,1:30.053,,
1181,615,683,6,3,3,1:30.767,,
1182,615,721,137,1,4,1:30.919,,
1183,615,664,176,15,5,1:31.384,,
1184,615,704,137,2,6,1:31.397,,
1185,615,723,162,5,7,1:31.733,,
1186,615,699,6,4,8,1:31.767,,
1187,615,727,172,10,9,1:32.392,,
1188,615,691,172,9,10,1:32.399,,
1189,615,729,162,6,11,1:32.726,,
1190,615,667,176,14,12,1:33.240,,
1191,615,732,120,20,13,1:33.291,,
1192,615,694,181,18,14,1:33.383,,
1193,615,726,180,12,15,1:33.739,,
1194,615,712,152,17,16,1:33.927,,
1195,615,731,160,23,17,1:34.646,,
1196,615,720,181,19,18,1:34.906,,
1197,615,722,120,20,19,1:35.119,,
1198,615,716,152,16,20,1:35.140,,
1199,615,702,180,14,21,1:35.215,,
1200,615,725,160,22,22,1:35.301,,
1201,616,677,114,8,1,1:17.092,,
1202,616,707,114,7,2,1:17.757,,
1203,616,704,137,2,3,1:18.109,,
1204,616,683,6,3,4,1:18.250,,
1205,616,729,162,6,5,1:18.261,,
1206,616,699,6,4,6,1:18.449,,
1207,616,723,162,5,7,1:18.652,,
1208,616,727,172,10,8,1:18.735,,
1209,616,702,180,14,9,1:18.753,,
1210,616,721,137,1,10,1:18.761,,
1211,616,691,172,9,11,1:18.988,,
1212,616,726,180,12,12,1:19.069,,
1213,616,694,181,18,13,1:19.344,,
1214,616,664,176,15,14,1:19.375,,
1215,616,667,176,14,15,1:19.449,,
1216,616,720,181,19,16,1:19.644,,
1217,616,732,120,21,17,1:20.203,,
1218,616,725,160,22,18,1:20.390,,
1219,616,731,160,23,19,1:20.459,,
1220,616,712,152,17,20,1:20.481,,
1221,616,722,120,20,21,1:20.748,,
1222,616,716,152,16,22,1:20.847,,
1223,617,707,114,7,1,1:25.852,,
1224,617,683,6,3,2,1:26.251,,
1225,617,677,114,8,3,1:26.632,,
1226,617,699,6,4,4,1:26.780,,
1227,617,727,172,10,5,1:26.827,,
1228,617,704,137,2,6,1:26.876,,
1229,617,721,137,1,7,1:26.941,,
1230,617,729,162,6,8,1:27.198,,
1231,617,691,172,9,9,1:27.483,,
1232,617,723,162,5,10,1:27.836,,
1233,617,667,176,14,11,1:27.839,,
1234,617,664,176,15,12,1:28.016,,
1235,617,732,120,18,13,1:28.811,,
1236,617,694,181,18,14,1:29.249,,
1237,617,702,180,11,15,1:29.320,,
1238,617,726,180,12,16,1:29.352,,
1239,617,712,152,17,17,1:29.617,,
1240,617,716,152,16,18,1:29.617,,
1241,617,725,160,22,19,1:30.054,,
1242,617,731,160,23,20,1:30.158,,
1243,617,722,120,20,21,1:30.437,,
1244,617,720,181,19,22,1:31.178,,
1245,623,677,114,8,1,1:23.271,,
1246,623,683,6,3,2,1:23.720,,
1247,623,721,137,1,3,1:24.102,,
1248,623,707,114,7,4,1:24.310,,
1249,623,699,6,4,5,1:24.436,,
1250,623,704,137,2,6,1:24.442,,
1251,623,691,172,9,7,1:24.542,,
1252,623,667,176,14,8,1:25.081,,
1253,623,664,176,15,9,1:25.084,,
1254,623,723,162,5,10,1:25.654,,
1255,623,729,162,6,11,1:25.760,,
1256,623,716,152,16,12,1:26.376,,
1257,623,712,152,17,13,1:26.487,,
1258,623,726,180,12,14,1:26.808,,
1259,623,703,181,19,15,1:26.948,,
1260,623,694,181,18,16,1:26.990,,
1261,623,732,120,21,17,1:27.061,,
1262,623,731,160,23,18,1:28.051,,
1263,623,725,160,22,19,1:28.123,,
1264,623,722,120,20,20,1:28.608,,
1265,623,727,172,9,21,,,
1266,623,702,180,11,22,,,
1267,624,723,162,5,1,1:29.598,,
1268,624,667,176,14,2,1:30.317,,
1269,624,677,114,8,3,1:30.517,,
1270,624,683,6,3,4,1:30.551,,
1271,624,694,181,18,5,1:31.005,,
1272,624,712,152,17,6,1:31.028,,
1273,624,704,137,2,7,1:31.515,,
1274,624,699,6,4,8,1:31.651,,
1275,624,727,172,10,9,1:31.917,,
1276,624,702,180,11,10,1:32.081,,
1277,624,721,137,1,11,1:32.083,,
1278,624,703,181,19,12,1:32.099,,
1279,624,716,152,16,13,1:32.206,,
1280,624,707,114,7,14,1:32.399,,
1281,624,691,172,9,15,1:32.718,,
1282,624,726,180,12,16,1:32.906,,
1283,624,729,162,6,17,1:33.185,,
1284,624,664,176,15,18,1:33.205,,
1285,624,731,160,23,19,1:33.399,,
1286,624,732,120,21,20,1:34.090,,
1287,624,725,160,22,21,1:34.536,,
1288,624,722,120,20,22,1:34.910,,
1289,625,677,114,8,1,1:41.838,,
1290,625,707,114,7,2,1:42.347,,
1291,625,721,137,1,3,1:42.365,,
1292,625,727,172,10,4,1:42.994,,
1293,625,691,172,9,5,1:43.183,,
1294,625,699,6,4,6,1:43.270,,
1295,625,729,162,6,7,1:43.341,,
1296,625,723,162,5,8,1:43.369,,
1297,625,683,6,3,9,1:43.459,,
1298,625,704,137,2,10,1:43.467,,
1299,625,667,176,14,11,1:43.663,,
1300,625,664,176,15,12,1:44.599,,
1301,625,694,181,16,13,1:44.776,,
1302,625,726,180,12,14,1:44.844,,
1303,625,732,120,21,15,1:44.961,,
1304,625,702,180,11,16,1:45.197,,
1305,625,712,152,17,17,1:45.276,,
1306,625,716,152,16,18,1:45.588,,
1307,625,703,181,19,19,1:45.623,,
1308,625,725,160,22,20,1:46.713,,
1309,625,731,160,23,21,1:47.265,,
1310,627,677,114,8,1,1:48.682,,
1311,627,707,114,7,2,1:48.845,,
1312,627,691,172,9,3,1:49.728,,
1313,627,683,6,3,4,1:50.027,,
1314,627,699,6,4,5,1:50.189,,
1315,627,721,137,1,6,1:50.204,,
1316,627,723,162,5,7,1:50.462,,
1317,627,727,172,10,8,1:50.501,,
1318,627,704,137,2,9,1:50.686,,
1319,627,667,176,14,10,1:51.189,,
1320,627,729,162,6,11,1:51.648,,
1321,627,664,176,15,12,1:51.851,,
1322,627,726,180,12,13,1:52.572,,
1323,627,694,181,18,14,1:52.670,,
1324,627,702,180,11,15,1:52.784,,
1325,627,716,152,16,16,1:53.037,,
1326,627,703,181,19,17,1:53.149,,
1327,627,712,152,17,18,1:53.207,,
1328,627,732,120,21,19,1:53.237,,
1329,627,722,120,20,20,1:54.850,,
1330,627,725,160,22,21,1:55.084,,
1331,627,731,160,23,22,1:55.520,,
1332,631,677,114,1,1,1:30.462,,
1333,631,707,114,2,2,1:30.946,,
1334,631,683,6,3,3,1:31.781,,
1335,631,694,181,16,4,1:32.148,,
1336,631,704,172,8,5,1:32.276,,
1337,631,699,6,4,6,1:32.289,,
1338,631,723,162,9,7,1:32.540,,
1339,631,727,137,6,8,1:32.691,,
1340,631,691,172,7,9,1:32.695,,
1341,631,729,162,10,10,1:32.789,,
1342,631,721,182,22,11,1:32.888,,
1343,631,726,180,19,12,1:32.971,,
1344,631,664,181,17,13,1:32.991,,
1345,631,716,176,12,14,1:33.374,,
1346,631,684,137,5,15,1:33.549,,
1347,631,667,176,11,16,1:33.910,,
1348,631,732,152,15,17,1:34.182,,
1349,631,733,152,14,18,1:34.244,,
1350,631,734,182,23,19,1:34.412,,
1351,631,702,180,18,20,1:35.068,,
1352,631,695,160,20,21,1:35.316,,
1353,631,735,160,21,22,1:37.013,,
1354,632,677,114,1,1,1:16.568,,
1355,632,707,114,2,2,1:16.715,,
1356,632,694,181,16,3,1:17.305,,
1357,632,683,6,3,4,1:17.578,,
1358,632,723,162,9,5,1:17.810,,
1359,632,699,6,4,6,1:17.843,,
1360,632,691,172,7,7,1:17.884,,
